VideoID,Comentario,Fecha
5BZwUNoW2dc,Hola Alex qué te vaya muy bonito en tu viaje y claro que nos encanta tu contenido y reconozco tu trabajo saludos y un abrazo a tu familia hermosa 😊❤,2024-02-29T17:58:25Z
5BZwUNoW2dc,Tienes una familia hermosa,2024-02-29T17:36:43Z
5BZwUNoW2dc,"Alex,  disfruta de tu trabajo, tu hijo vive feliz y los niños se adaptan a todo¡¡¡ Y para ti estar en tu ambiente y en el mundo te beneficia,  por lo tanto les beneficia a tu familia.Stop agobios¡¡¡¡",2024-02-29T16:49:19Z
5BZwUNoW2dc,"Ghas soy de Murcia, y aquí es igual¡¡¡ Si ven que quieres aparcar, se toman todo el tiempo del mundo, en poner espejos,  retrovisor, cinturón y más...... Y tranqui amigo¡¡¡¡¡",2024-02-29T16:46:29Z
5BZwUNoW2dc,Que preciosa sandaLias LoL❤❤❤❤❤😊😊😊😊😊,2024-02-28T22:30:56Z
5BZwUNoW2dc,Carita que imagen más BeLLa cantando a tu hijo precioso❤❤❤❤❤,2024-02-28T22:30:06Z
5BZwUNoW2dc,Love you carita de angeL 😇 😇😇,2024-02-28T22:09:03Z
5BZwUNoW2dc,Eres una amacho(mamá sensacionaL),2024-02-28T22:07:23Z
5BZwUNoW2dc,Bnoches carita de angeL esta de ruchupete Bonita,2024-02-28T22:06:04Z
5BZwUNoW2dc,❤❤❤❤❤❤❤❤,2024-02-28T20:35:04Z
5BZwUNoW2dc,"Te encontre por causalidad, eres  Gallega y yo Asturiana ,eres maravillosa 💕",2024-02-28T14:06:14Z
5BZwUNoW2dc,👍👍👍❤️❤️😘😘,2024-02-28T02:07:12Z
5BZwUNoW2dc,"Acostumbrate a echar de menos a tu marido que es el que a la  larga mas vas a necesitar  en tu vida ,hazme caso me lo agradeceras con el tiempo 😊",2024-02-27T23:09:25Z
5BZwUNoW2dc,Lo que tu digas pero estabas mas mona antes 😢,2024-02-27T23:00:35Z
5BZwUNoW2dc,Tienes trescientas gafas mucho mas monas que esas y que te favorecen mas,2024-02-27T22:49:21Z
5BZwUNoW2dc,Gas me meo 😂te dice que no nota la diferencia en tu laminado 😂 MEN ! pero me encanta su humor 😁en parking del parque tienes razón la gente se pasan mil horas para salir pero eso en Dubái  en Madrid y Canarias la people is the same lol 🤣 😂,2024-02-27T20:27:59Z
5BZwUNoW2dc,"Muchas gracias por todos tus vídeos y por ser como eres, quiero que sepas que eres la única influencer que veo los vídeos desde el principio hasta el final sin pasarlos deprisa y eso que son larguitos eh, pero me entretienen tanto que se me pasan volando. Tu niño es una preciosidad y Gash es la caña (porque no quiere, pero si hiciera un vídeo tendría muchas visualizaciones) me alegro de pertenecer a esta familia youtuberil, un saludo desde Barcelona",2024-02-27T20:08:39Z
5BZwUNoW2dc,"Vale!!! Alexandra 😮 también cantas, está mujer es sorprendente!!!",2024-02-27T16:09:37Z
5BZwUNoW2dc,Me encanta maxmara  sus abrigos son maravillosos .,2024-02-27T13:22:05Z
5BZwUNoW2dc,"Ánimo , eres una persona súper maja , me encanta tu trabajo y gracias por hacernos pasar un tiempo tan distraído . Un besito desde Madrid",2024-02-27T13:16:29Z
5BZwUNoW2dc,❤❤❤🎉🎉🎉😂M ha encsntado el Gas como influencer😅Bendiciones a ssa family!Abrazo d Luz desde La Habana❤,2024-02-26T23:38:34Z
5BZwUNoW2dc,Momento relax contigo ❤,2024-02-26T20:10:36Z
5BZwUNoW2dc,"Me parece muy generoso y elogiable q viajes dejando a tu hijo, aunque a buen recaudo, priorizando tú trabajo para darle todas las comodidades a tu familia. Menos mal q tienes a gasan q es un padrazo y q disfrutas de tu trabajo. Felicidades!!!!",2024-02-26T15:57:53Z
5BZwUNoW2dc,lo siento: no me gusta Disney,2024-02-26T15:01:43Z
5BZwUNoW2dc,"Me encanta ver tus vídeos, lo disfruto mucho, también ver a tu bonita familia especialmente al peque que cada día está más grande, disfruta mucho de todo lo que tienes",2024-02-26T10:33:14Z
5BZwUNoW2dc,"Hola Alex, quizá no me llegues a leer directamente, pero tengo que decirte que siempre es un gusto saber que es jueves  para poder ver tu blog <br>Disfruto ver cada una de tus actividades, tanto cuando andas de trabajo o en familia en verdad son una pasada<br>Te felicito grandemente por ser  una mujer que a logrado todo aquello que te propones y  sueñas <br>¡Que sigan los éxitos! <br>Por cierto soy Grace y te saludo con cariño desde Querétaro, México",2024-02-26T02:34:54Z
5BZwUNoW2dc,X dios q bonito cantas un abrazo 😊😊,2024-02-26T01:06:42Z
5BZwUNoW2dc,"Alexandra, te entiendo tanto cuando hablas de la separación de Sasha. Te recomiendo mucho el podcast, la vida secreta de las madres, creo que algunos de sus capítulos te pueden gustar e interesar, aunque no te conozco claro, pero eso creo. Está en podimo",2024-02-25T23:12:18Z
5BZwUNoW2dc,Es lógico que eches de menos al peque. Pero tu trabajo es así y los niños tan pequeños no tiene noción del tiempo. En breve estarás otra vez allí achuchándolo. Se tu misma y continúa con tu trabajo que nos encanta a much@s.,2024-02-25T21:13:47Z
5BZwUNoW2dc,Qué es eso verde que le cocina Ghassan a Sasha?🥰,2024-02-25T20:57:29Z
5BZwUNoW2dc,❤,2024-02-25T20:48:26Z
5BZwUNoW2dc,Fans de Gas! Es lo mas 😂,2024-02-25T20:29:42Z
5BZwUNoW2dc,"Alex, Disney era maravilloso, pero desde que se plegó a la nefasta Agenda 2030 no queda nada de su esencia. Es una pena, ojalá el nuevo directivo haya caído en la cuenta de que así no van a ningún sitio. Gracias por tu vlog, eres la mejor !",2024-02-25T20:29:30Z
5BZwUNoW2dc,"Hola familia, en Málaga hacen lo mismo con el tema de los aparcamientos ❤",2024-02-25T19:17:11Z
5BZwUNoW2dc,"Hay muchas mujeres que no saben lo que hace su marido pero al menos guardan respeto , no me imagino un esposo haciendo un blog y que salga la esposa hablando irónicamente de lo que hace su esposo ! . tu esposo no sabe la importancia de tu trabajo , ni muestra respeto ... o sea el speech de él sobre tu trabajo, siempre es el mismo, como que fuera banalidad , y sorprende que piense así siendo testigo de primera mano de tu trabajo  y tu disciplina !",2024-02-25T18:55:34Z
5BZwUNoW2dc,Encantadores los tres. Alex una gran trabajadora y gracias por compartir y pensar en nosotros en cada vídeo. Abrazo fuerte,2024-02-25T18:07:46Z
5BZwUNoW2dc,"<a href=""https://www.youtube.com/watch?v=5BZwUNoW2dc&amp;t=1816"">30:16</a> por un momento esperé ver a Sasha también bajando las escaleras 🤣🤣🤣",2024-02-25T17:29:43Z
5BZwUNoW2dc,"Fan de Sashito ,Ghas y Alex (en ese orden jajaj)<br>Me comería a besos a tu Sashito porque es adorable!! Que cousiña mais linda!!!❤",2024-02-25T17:12:10Z
5BZwUNoW2dc,La familia youtuberil te queremos muchooooo❤❤❤❤,2024-02-25T16:54:11Z
5BZwUNoW2dc,"Tan lindo y elegante todo, a título personal pienso que los tatuajes ensucian el look, ya sé que para gustos colores, a mi no me gustan.",2024-02-25T16:52:00Z
5BZwUNoW2dc,Uff esa voz que pones no la soporto porfavor cansa,2024-02-25T13:29:14Z
5BZwUNoW2dc,No me gusta DISNEY,2024-02-25T12:31:19Z
5BZwUNoW2dc,Yo me quería “morir” cuando dejaba a mi perrita dos semanas con mi marido por curro…No me quiero imaginar “dejar” a mi hij@!!,2024-02-25T12:10:18Z
5BZwUNoW2dc,"- La pesadilla apocalíptica seguro que ha sido generada por las últimas noticias aquí, y el haber escuchado la cancion de Eurovision; planeada y dedicada a la maison royal y gobierno español, con perfecto timing de acontecimientos.......",2024-02-25T11:48:38Z
5BZwUNoW2dc,Mi desconexión 🩷🩷🩷🩷🙏🏼,2024-02-25T11:36:24Z
5BZwUNoW2dc,"Alex, yo me hice el microblading de labios y estoy muy contenta porque han pasado dos años y aún me queda un poquito de color, voy a retocarlo porque la verdad que es estupendo, siempre te quedará buen colorcito d labios sin maquillarte! ❤",2024-02-25T11:19:45Z
5BZwUNoW2dc,"Que tio TANNN majo es Gashan 😂😂😂 es un fiera, un verdadero influencer 😂😂😂😂 Besitos pareja ❤",2024-02-25T11:16:15Z
5BZwUNoW2dc,Eres fantástica,2024-02-25T11:04:57Z
5BZwUNoW2dc,Que guapa eres ! Brows 🤩🤩🤩 y el pelo asi largo me encanta😊,2024-02-25T09:24:58Z
5BZwUNoW2dc,"Ánimo con los días que quedan 💪🏻❤️ Saschito tiene mucha suerte de tenerte de mamá, eres un buen ejemplo a seguir!",2024-02-25T09:03:52Z
5BZwUNoW2dc,"Me encantan tus vídeos , eres una  madre maravillosa y una profesional !! Para mí la mejor influencer , la mejor en redes , sigue así.<br>Un fuerte beso desde Valencia (España)",2024-02-25T08:52:26Z
5BZwUNoW2dc,❤❤❤,2024-02-24T23:47:39Z
5BZwUNoW2dc,Cada semana soy más fan de tu marido 😂😂😂<br>El momento influencer en el coche me mató de risa 😂😂😂😅,2024-02-24T22:24:36Z
5BZwUNoW2dc,Me encanta recuerdos tu esposo y flora y fauna 🎉🎉🎉,2024-02-24T21:43:51Z
5BZwUNoW2dc,"Me evado con tus videos. Cómo lo haces??? Y sé que no soy la única. Enhorabuena. Haces un trabajo de 10. <a href=""UCkszU2WH9gy1mb0dV-11UJg/hm5IY4W-H9SO5QS6n4CwCA""></a>",2024-02-24T21:27:14Z
5BZwUNoW2dc,Deseando ver el próximo ❤❤❤,2024-02-24T20:53:08Z
5BZwUNoW2dc,"Hay que tener mucha cara para llamar &#39;hater&#39; a todo aquel que hace una crítica o no te ríe las gracias todo el tiempo. A ver si vais a poder enseñar vuestra vida y nadie va a poder opinar si no es para hacerte la pelota. No entiendo como la gente ve a semejante petarda que lo único que hace en su vida es mirarse al espejo. ¿de verdad lo ven normal? Parecía que Gassan la había centrado un poco, pero vuelve a ser la petarda que era. Lo de empeñarte en perfilarte el labio por fuera, a parte de lo pinchado que se te ve, te hace boca de pato y artificial. Chica, no entiendo lo tuyo, de verdad",2024-02-24T20:37:01Z
5BZwUNoW2dc,"😊😊😊Me a encantado el video estoy deseando que llegue el jueves para poder ver el proximo la verdad es que para las o los que no salimos de viaje tus videos nos dan la vida sobre todo cuando pones la pantalla de el ordenador en grande y tus videos tienen mucha calidad de imagen y son muy entretenidos y por si es poco nos enseñas toda  la ultima moda ,como convivir con tu pareja y criar un niño pequeño👏👏👏",2024-02-24T20:09:59Z
5BZwUNoW2dc,"Se ve que quitas los comentarios que no te gustan, y te dan algún consejo..no todo es pisitivo",2024-02-24T20:01:24Z
5BZwUNoW2dc,Muy muy hermoso vídeo te veo desde hace muy poco tiempo y estoy osebsionada con ellos tu bebé es una ternura lo amooooo❤,2024-02-24T18:19:14Z
5BZwUNoW2dc,"Eres la mejor <a href=""http://alex.me/"">alex.me</a> siento muy identificada tu relación familiar con la mia😅",2024-02-24T17:55:26Z
5BZwUNoW2dc,Maravilla de video,2024-02-24T16:08:21Z
5BZwUNoW2dc,Amooo a ghassss😂😂😂😂😂 es un genio de copiloto haciendo de ALEX jajajjajajaj lo amooo..ajjajajja &quot;les enseño como ponerse 80 cremas &quot;jajajajjajajaj lo amoo😂😂😂 besos chicos muy divertido!!❤,2024-02-24T16:00:38Z
5BZwUNoW2dc,Me encantan tus vídeos. Los disfruto mucho. 🌹🌹🌹,2024-02-24T15:34:31Z
5BZwUNoW2dc,Saludos desde México. Me parecen una familia hermosaaaa. Bendiciones,2024-02-24T15:16:36Z
5BZwUNoW2dc,Hermosa Alexandra no es critical solo recomendacion. Me gustaba mucho cuando eras muy carinosa con Gus. Despues de Sashito solo le haces carinos al nino y Gus ya no oimos Baby al nino grande. Con carino,2024-02-24T14:52:27Z
5BZwUNoW2dc,"Me encanta Gash, muy natural hablando y realista, pienso que deberías variar un poco el contenido, miro a Tamara Salinic, y muy entretenida y tiene mucha variedad de contenido sobre todo lo que es la moda...",2024-02-24T14:32:41Z
5BZwUNoW2dc,"Heres maravillosa me encanta, todas las semanas te digo lo mismo,pero no me canso,de decirte que no me pierdo tus vídeos.  Te dire que te veo muy guapa cuando estás maquillada sutilmente,para mi gusto ,adtas mucho más guapa que cuando te máquinas tanto para tu trabajo, seguro que Jasan ,te dira li mismo,  las cejas espectaculares que bien té las hicieron,,        el niño me encanta y jasan también,lo veo una persona, es celeste y muy cariñoso,en definitiva me encantais los cuatro ,  te deseo que tengas una bonita semana ❤❤❤❤ hasta el jueves",2024-02-24T14:03:19Z
5BZwUNoW2dc,😂😂😂 el día de la marmota. Ha aprendido bien ese influencer!,2024-02-24T13:37:16Z
5BZwUNoW2dc,Hola Alexandra saludos desde Puerto Rico me encantan tus vídeos te,2024-02-24T12:57:03Z
5BZwUNoW2dc,Amé como quedó el laminado🤩🤩,2024-02-24T11:37:42Z
5BZwUNoW2dc,"Alexandra: cantas muy bien, me ha encantado ese momento &#39;yogurt&#39; con Sasha. También me ha gustado mucho el momento &#39;Gashan influencer&#39;, Oh my God! 😂❤ Muchas gracias por compartir y es buena estrategia vivir &#39;aquí y ahora&#39;, yo vivo así y soy muy feliz. ¡Feliz semana de la moda! Un abrazo enorme",2024-02-24T11:17:39Z
5BZwUNoW2dc,Alex muchas gracias por el trabajazo . podrías enseñarnos en los próximos más temas relacionados con moda /outfits? por ejemplo en este eche de menos ver el proceso de cómo planteas una maleta para 20 días o como estructuras tus looks para los viajes . gracias,2024-02-24T11:16:04Z
5BZwUNoW2dc,"Tus videos los espero todos los jueves🎉 amo tu contenido, y me encanta tus momentos familiares, además las opiniones de tu esposo son realistas y divertidas-sarcasticas😂, sigue adelante Alex.....❤😊",2024-02-24T11:07:18Z
5BZwUNoW2dc,❤❤❤,2024-02-24T10:23:32Z
5BZwUNoW2dc,"Hola Alexandra , no llevo mucho tiempo en tú canal y nunca te había escrito, pero no tengo nada más que agradecimiento, porque nos haces participes de algo que yo por lo menos sin ti sería imposible verlo, gracias por acercarnos esa perspectiva de la moda a los comunes de los mortales, me encanta tu trabajo ❤",2024-02-24T10:17:13Z
5BZwUNoW2dc,FAN INCONDICIONAL DE TU MARIDO😂,2024-02-24T10:11:38Z
5BZwUNoW2dc,Me encanta el barre,2024-02-24T09:15:32Z
5BZwUNoW2dc,Cuando vendras a Barcelona?,2024-02-24T08:26:52Z
5BZwUNoW2dc,❤❤❤,2024-02-24T06:50:22Z
5BZwUNoW2dc,"De tantas cosas q te puedo comentar, hoy solo te dirè que cantas Muy Bonito Wow 👏 sorpresa, tu youtuber favorita ademàs, canta 😊. Lo tienes todo ❤ eres fantàstica.",2024-02-24T03:00:19Z
5BZwUNoW2dc,Amé la canción de la sirenita! ❤ Tenés una hermosa voz! Hermosa familia Alex! Espero con ansias el siguiente vlog😊,2024-02-24T02:13:25Z
5BZwUNoW2dc,"No hay cosa me moleste más que las personas se tomen todo el tiempo en los estacionamientos y no piensen que otras personas necesitan también, en mi ciudad ,Miami fl esto es muy común 🙈🙈🙈",2024-02-24T01:21:42Z
5BZwUNoW2dc,"Yo siempre me duermo con los masajes de los spa, al final no se si me los dieron o no😅",2024-02-24T00:35:14Z
5BZwUNoW2dc,Cantas increíble Alex 😍,2024-02-24T00:29:41Z
5BZwUNoW2dc,Ghassan so funny 😅,2024-02-23T23:57:41Z
5BZwUNoW2dc,❤❤❤❤,2024-02-23T23:55:01Z
5BZwUNoW2dc,Eres un encanto! Gracias  sois estupendos! Bss,2024-02-23T23:45:03Z
5BZwUNoW2dc,Jajajaja qué simpático Ghassan. El nené precioso. Familia adorable ❤❤❤,2024-02-23T23:37:34Z
5BZwUNoW2dc,Amando Disney 🫶🏻❤🥰,2024-02-23T21:46:59Z
5BZwUNoW2dc,❤,2024-02-23T21:23:11Z
5BZwUNoW2dc,"Oh my God, no nos puedes dejar así (ahora léelo cómo cuando hablas con Sashito). Con las ganas que tengo de ver este próximo video. Ansia viva. En esta despedida estás guapísima. Por cierto, Disney forever. Biquiños",2024-02-23T21:13:28Z
5BZwUNoW2dc,"Eres maravillosa madre y como profesional, lo mismo. Animo❤",2024-02-23T19:16:56Z
5BZwUNoW2dc,Me encantan tus vudeos❤,2024-02-23T18:24:24Z
5BZwUNoW2dc,Me ha encantado el vídeo. Muchas gracias por compartir 😘😘😘❤️,2024-02-23T18:17:07Z
5BZwUNoW2dc,"Me encantan tus videos,eres maravillosa",2024-02-23T18:04:15Z
5BZwUNoW2dc,Muero.pir ese.bebe❤❤❤❤❤,2024-02-23T17:58:22Z
5BZwUNoW2dc,"Gracias a ti, a vosotros. De verdad que cada semana es un increíble contenido, es que no me pierdo ni un segundo de Vlog. Por cierto Saschito está graciosísimo, bonito y muy divertido. ❤️❤️ love you. Manifestando muchos éxitos para ti porque te lo mereces.",2024-02-23T17:56:06Z
5BZwUNoW2dc,Alex eres pura energia positiva e inspiracion❤...porfis traducid al español el cartelito de todos los dias cuando vais en el coche q no se ingles i no me entero ....gracias bella❤,2024-02-23T17:49:47Z
5BZwUNoW2dc,❤❤❤,2024-02-23T17:43:20Z
5BZwUNoW2dc,❤❤❤,2024-02-23T17:43:15Z
5BZwUNoW2dc,Flipaaaaando con lo bien que cantas!  No es coña. I promise 😊 😘,2024-02-23T17:35:18Z
5BZwUNoW2dc,❤ mi momento relax ¡.¡¡¡¡¡¡🙋‍♀️,2024-02-23T17:35:00Z
5BZwUNoW2dc,Muero con Gass....😂😂😂😂😂es queme mexo😂😂😂,2024-02-23T17:06:58Z
5BZwUNoW2dc,Ale cantas muy bonito!!!! ojala y nos deleites con tu voz en proximos videos. 🤩😘😘,2024-02-23T16:57:56Z
5BZwUNoW2dc,"Hombre sesanto que  habla es cierto quien a veces te dice las cosas no es el que mas te odia,  puede que  sea el mas objetivo desde este lado de la pantalla lo que  tu a veces no ve....",2024-02-23T16:39:44Z
5BZwUNoW2dc,Eres buenas vibras y traspasa el video. 😊,2024-02-23T16:39:19Z
5BZwUNoW2dc,"Hola, Alex cada vez me gustan mas tus videos , todos los jueves me pongo cómoda en el sofá con un café y a pasar un rato muy agradable . Un cariñoso saludo de otra gallega.",2024-02-23T16:34:20Z
5BZwUNoW2dc,"Eres la mejor, súper sencilla, divertida. ❤❤❤❤❤❤",2024-02-23T16:07:30Z
5BZwUNoW2dc,Amo tus vídeos 😍😍,2024-02-23T15:52:34Z
5BZwUNoW2dc,"Ah !! Se me olvidaba , sigue cantando!!! Tienes una voz y mucho gusto para cantar👏👏👏👏👏",2024-02-23T15:50:57Z
5BZwUNoW2dc,"Hola Alex !!! Me ha encantado el contenido de este vídeo !!! Gracias !! Estás increíblemente guapa con el arreglo de cejas !! Chapeau !! Te sigo y te veo siempre, desde Bilbao",2024-02-23T15:48:47Z
5BZwUNoW2dc,"Alexandra,  desde Barcelona.. Perfectamente podría ser tú abuela, (desde el respeto que ellas se merecen) me gusta verte porque me permites desconectar, que le va muy bien a mi cerebro.. Felicitaciones por tú naturalidad , por tan maravillosa familia que sigues construyendo... admiro a tú esposo..por su paciencia y complicidad....Está increiblemente<br>enamorado de ti y de vuestro hijo... Gracias por permitirme estos momentos. Un fuerte abrazo y con ganas de ver tú  trabajo en Milán.",2024-02-23T15:25:37Z
5BZwUNoW2dc,Me encantan tus vídeos gracias,2024-02-23T15:01:11Z
5BZwUNoW2dc,"Ah, ah, ah... estaré en Japón la segunda quincena de marzo, coincidimos? De ser así, como no me conoces, te saludaré yo a tí. Buenas semanas de la moda, no te agotes.",2024-02-23T14:46:57Z
5BZwUNoW2dc,"Yo siempre veo tus videos el viernes por la mañana, me pone en un mood muy guay de trabajar desde casa y disfrutar del finde, gracias, Alex. <br>Por cierto, no se, no me da buen rollo para nada la gente que te ha apoyado en la semana de la moda pasada (Flora y Fauna?), se me ha hecho un rollo muy dulceida, tipo reality show, sin gusto y sin clase. Tus videos y tu estilo son estupendos, Alex, te recomiendo trabjar con un equipo más profesional.",2024-02-23T14:39:14Z
5BZwUNoW2dc,"Ghassan es lo mas!!! Queremos un hijo tuyo!!!<a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a>",2024-02-23T14:34:38Z
5BZwUNoW2dc,Que bonito canta Alexandra ❤,2024-02-23T14:33:50Z
5BZwUNoW2dc,Alex hasta canta bien! 😍,2024-02-23T14:33:16Z
5BZwUNoW2dc,Tu marido es tan gracioso y amoroso ❤,2024-02-23T14:25:24Z
5BZwUNoW2dc,Alex cantas súper bien   !!!!! 😊😘,2024-02-23T14:22:22Z
5BZwUNoW2dc,Amo ver a Gassan es único😂,2024-02-23T14:15:51Z
5BZwUNoW2dc,Jajaja en todos lados se cuecen habas😵‍💫 lo mismo en mi país😡tardan horas en salir del parque o y lo hacen por molestar😫,2024-02-23T14:15:12Z
5BZwUNoW2dc,💖💖,2024-02-23T14:09:13Z
5BZwUNoW2dc,Me divierte tu forma  de hablar tan  particular.,2024-02-23T13:48:26Z
5BZwUNoW2dc,"Te sigo desde tus inicios, particamente tus videos son mi confort zone! Gracias por esta maravillosa labor que haces ❤",2024-02-23T13:40:26Z
5BZwUNoW2dc,buqueado????????/,2024-02-23T13:31:45Z
5BZwUNoW2dc,UMMMM,2024-02-23T13:27:20Z
5BZwUNoW2dc,"Y yo pensando mientras veo como ambos cuidan con tanta  atención a su hijo sashito y debes sentirte tan satisfecha porque aunque no trabajemos y nos quedemos en casa al cuidado de nuestro hijo, no tenemos ese tiempo tan dedicado como ustedes. Felicitaciones! Dios los bendiga y les dé tranquilidad y protección 🙌😍",2024-02-23T13:02:31Z
5BZwUNoW2dc,entrenamiento relajado.    cheel???,2024-02-23T12:57:59Z
5BZwUNoW2dc,Un abrazo desde Hong Kong ❤aun estando aquí de vacaciones no dejo de ver a mi linda Alex y Saaachito bello,2024-02-23T12:54:43Z
5BZwUNoW2dc,Ghassan es muy dulce y paciente,2024-02-23T12:44:36Z
5BZwUNoW2dc,Gracias Alex ❤🇵🇹,2024-02-23T11:57:37Z
5BZwUNoW2dc,"De verdad 😂😂😂<br>Alex eres genial, pero es que Ghass…me parto !! El humor , cómo relativiza todo…mi chico es tan tan parecido!!! Hacéis una pareja❤❤❤",2024-02-23T11:57:00Z
5BZwUNoW2dc,El momento de Gassam diciendo lo de las 30 cremas y el traje de LV menudo LOLZ jajaja😂😂😂,2024-02-23T11:44:53Z
5BZwUNoW2dc,Jajajaja me he reido mucho con tu señor esposo 😂😂😂,2024-02-23T11:31:58Z
5BZwUNoW2dc,"Soy familia youtuberil y no he encontrado aún la magia de Disney, no me gusta.",2024-02-23T11:22:22Z
5BZwUNoW2dc,"Le doy a me gusta ya desde el segundo 5 porque, literal, ya sé que me va a fascinar el vlog! 🎉 Gracias por compartir con nosotras una semana más ❤ Eres estupenda Alex, siento como si fuéramos amigas 😅🤭🫂",2024-02-23T11:16:16Z
5BZwUNoW2dc,Me encantas.Eres superglam y natural a la vez❤🤩😘,2024-02-23T11:11:33Z
5BZwUNoW2dc,De dondeee es el conjunto que llevas en el avión? 🙏🏻,2024-02-23T10:54:30Z
5BZwUNoW2dc,Para mí es imposible ir al supermercado y comprar solo una cosa. Voy por 1 y termino con 10. 😅 Alguien más como yo? Me encantó el cambio de roles muy divertido. 😂,2024-02-23T10:27:04Z
5BZwUNoW2dc,Por favor más Gass cam 😅😅😅,2024-02-23T10:26:09Z
5BZwUNoW2dc,❤❤❤❤❤,2024-02-23T10:25:42Z
5BZwUNoW2dc,Fan de tu marido…creo es el que más te puede ayudar a volver a la realidad en este mundo tan superficial a veces de los influencers 😅,2024-02-23T10:17:15Z
5BZwUNoW2dc,Darle me gusta antes de verlo 😅,2024-02-23T10:16:37Z
5BZwUNoW2dc,"Hola Alex cada jueves ceno contigo me trasmites paz i Armonia Gassam me parece tant interesante cuando habla i que decir del bombón,el look de la chaqueta chanel i tejanos maravilloso mucha fuerza para los desfille que tu puedes 😘😘😘",2024-02-23T10:06:10Z
5BZwUNoW2dc,Me encantáis ❤súper fan y ahiiiiiii sashito ❤,2024-02-23T09:42:56Z
5BZwUNoW2dc,"Que lujo que nos lleves a las semanas  de la moda! Que maravilla todo, deseando de ver el siguiente video❤❤",2024-02-23T09:32:56Z
5BZwUNoW2dc,Woooow 🎉 ame ame,2024-02-23T09:13:26Z
5BZwUNoW2dc,"Alex, sería genial veros cocinar un ratito, los dos juntos. Sería un momento super divertido!!!🥰🥰🥰",2024-02-23T09:00:54Z
5BZwUNoW2dc,"<a href=""https://www.youtube.com/watch?v=5BZwUNoW2dc&amp;t=1474"">24:34</a> me encanta ese top, es ideal!!! Y tus cejas geniales como siempre😊",2024-02-23T08:38:52Z
5BZwUNoW2dc,"¡Pedazo de vlog!!!!!!!! me has alegrado las semana, de verdad te superas cada día.. Por cierto me parto con Gasham 😀. Muchas gracias por trabajártelo tanto para que tengamos lo mejor de ti ❤❤❤",2024-02-23T08:19:08Z
5BZwUNoW2dc,"Me encanta tu marido  Gash,es el marido perfecto para una influencer, te haces el laminado, que por cierto quedo precioso  y perfecto, le preguntas su opinión.. y te dice que no nota la diferencia 😅😅😅😅😅...osea en un nanosegundo te recoloca en el espacio-tiempo  de la realidad.....😂😂😂😂😂😂😂 Es total.  Porfavor  que no cambie  nunca!!!  Un beso familia, se os quiere  desde Oviedo. España ❤",2024-02-23T08:19:05Z
5BZwUNoW2dc,&quot;qui aime bien châtie bien&quot; ;),2024-02-23T08:18:19Z
5BZwUNoW2dc,"Siempre genial, me encanta tu trabajo y tu forma de ser .. me alegras el día",2024-02-23T08:17:24Z
5BZwUNoW2dc,Brutal la parodia de Ghass 🙂🙃🌟,2024-02-23T07:29:25Z
5BZwUNoW2dc,❤❤,2024-02-23T07:26:36Z
5BZwUNoW2dc,Increíble lo bien que cantas! ❤,2024-02-23T03:52:24Z
5BZwUNoW2dc,Me emocione con el viaje a Japon como si fuera a ir yo!!! Que emocion!🎉,2024-02-23T03:47:36Z
5BZwUNoW2dc,"Eres estupenda, inteligente, simpática, cercana, trabajadora, una madre maravillosa e increíble, cada día me caes mejor, enhorabuena Alexandra❤❤❤",2024-02-23T03:21:17Z
5BZwUNoW2dc,"En que trabaja el esposo de Alex ????? Solo se dedica a cuidar el bebé,,,!!!????",2024-02-23T03:20:34Z
5BZwUNoW2dc,Casi se nos ahoga Beyoncé jajaja,2024-02-23T03:12:49Z
5BZwUNoW2dc,"Hola, me gustó mucho como te dejaron las cejas, te ves súper bien",2024-02-23T02:52:06Z
5BZwUNoW2dc,❤❤❤❤❤❤❤❤❤❤❤❤❤,2024-02-23T02:40:53Z
5BZwUNoW2dc,Quien ama a gazhan como influencer!!! Yo amo a ale pero es q gazhan es maravilloso!!!!,2024-02-23T02:39:30Z
5BZwUNoW2dc,Ver Tokio vicio en HBO esta fenomenal y comienza ya la 2 temporada Preciosos😢😢😢😢😢😢😢❤,2024-02-23T02:22:26Z
5BZwUNoW2dc,"Me encantan tus cejas! te han quedado muy naturales. Voy a buscar si donde vivo hacen este tratamiento. Por cierto, cantas divinamente!! tendrías que cantar mas en tus vlogs !! muchos besos ,abrazos  y  animo de tu familia youtuberil estos días que estas lejos Sasha y Ghassan❣",2024-02-23T02:22:10Z
5BZwUNoW2dc,"Alex, otro vlog cercano, ágil, y sobre todo ejecutado con mucha familiaridad. 🫶🐣<br>Tus cejas…<br>han quedado geniales y naturales y han sido todo un acierto que te hayas decidido a hacértelas.  ¡Estoy expectante por ver a través de tus vlogs las semanas de la moda! Segura de que siempre serás una magnífica embajadora de cualquiera de las firmas que representes con tu buen hacer y carisma!<br>Disfrútalo mucho !! ❤️✨🫶Carpe diem!!!  Besosss",2024-02-23T02:19:22Z
5BZwUNoW2dc,Desgraciadamente ocurre en el mundo entero hay muchas personas q no saben de empatia ni de educacion y respeto ....cariños,2024-02-23T02:05:43Z
